x0,y0,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10,x11,y11,x12,y12,x13,y13,x14,y14,x15,y15,x16,y16,x17,y17,x18,y18,x19,y19,x20,y20,label
0.0,0.0,-0.16525884,0.44169882,-0.31786066,0.6470455,-0.43303016,0.703516,-0.4675005,0.7115604,-0.4639968,0.2219676,-0.63695776,0.21406628,-0.74660414,0.20943215,-0.8359169,0.22748649,-0.5117682,-0.03038142,-0.6943736,-0.036846604,-0.8018983,-0.010614912,-0.894516,0.01091494,-0.5459647,-0.2574087,-0.7297262,-0.24763606,-0.8618824,-0.19163907,-0.9482541,-0.16851318,-0.548341,-0.53097963,-0.7433859,-0.5066062,-0.85678583,-0.43537772,-0.93584055,-0.3524237,Hello
0.0,0.0,-0.13122599,0.42473522,-0.28893352,0.6574288,-0.43347132,0.73972344,-0.46677878,0.6998937,-0.4684743,0.27926227,-0.6505884,0.30848017,-0.74579126,0.32208765,-0.8183553,0.34433177,-0.5376703,0.029705282,-0.7280127,0.05519908,-0.8262702,0.07695108,-0.9081371,0.08223133,-0.59067875,-0.20055684,-0.7732546,-0.17112406,-0.8894867,-0.12364691,-0.9611799,-0.12963343,-0.60576385,-0.47925246,-0.80100006,-0.45137033,-0.89122605,-0.3935411,-0.9397777,-0.34178638,Hello
0.0,0.0,-0.10602247,0.4402206,-0.25284454,0.7147126,-0.42795932,0.7997762,-0.45897427,0.6582044,-0.4610447,0.31078142,-0.6572326,0.3508086,-0.75981927,0.34068722,-0.8444026,0.32686046,-0.5440631,0.060760725,-0.74528694,0.09544579,-0.84667367,0.08734338,-0.93327034,0.06408745,-0.5993078,-0.17963658,-0.7840781,-0.13449498,-0.89730966,-0.099586375,-0.97840834,-0.10944796,-0.60496914,-0.471368,-0.8023377,-0.42685533,-0.8928056,-0.36594155,-0.9470374,-0.32112327,Hello
0.0,0.0,-0.14538401,0.4493101,-0.28412864,0.6843841,-0.43024823,0.7533095,-0.47698724,0.6270199,-0.4253504,0.26051646,-0.6125877,0.31172693,-0.7221979,0.3108409,-0.81858826,0.31222713,-0.5078106,0.020350829,-0.6987626,0.06379775,-0.81484056,0.06912775,-0.91767704,0.046804033,-0.5748758,-0.20845374,-0.7500459,-0.15887874,-0.87243056,-0.11667745,-0.97399825,-0.12642522,-0.59139544,-0.4853231,-0.784904,-0.44062096,-0.87849164,-0.37852824,-0.94476044,-0.32776153,Hello
0.0,0.0,-0.13469994,0.4291817,-0.27259636,0.6605203,-0.42098457,0.7368335,-0.45760697,0.62871987,-0.4172918,0.25225177,-0.6140553,0.2954502,-0.72477835,0.28839263,-0.8207176,0.2818545,-0.49904495,0.0060443687,-0.7022845,0.04889422,-0.8138187,0.052932784,-0.9101449,0.030724501,-0.56413335,-0.22705677,-0.75147367,-0.1812886,-0.86961234,-0.13585196,-0.9564259,-0.14554437,-0.5828474,-0.5125082,-0.7776755,-0.47729206,-0.87433684,-0.40675324,-0.9388814,-0.3442407,Hello
0.0,0.0,-0.13946329,0.42358848,-0.28361657,0.64222485,-0.42774594,0.7220323,-0.46957782,0.6547937,-0.43956935,0.23702858,-0.6254322,0.27691308,-0.72551715,0.2744519,-0.81065565,0.2766124,-0.5131279,-0.0019424509,-0.69916886,0.03037056,-0.80543363,0.03360403,-0.8974163,0.019534273,-0.5710628,-0.22846553,-0.746911,-0.19014831,-0.8629055,-0.15066956,-0.949434,-0.1626691,-0.58157575,-0.5007424,-0.7750668,-0.47648036,-0.8666493,-0.42364225,-0.9253967,-0.37899992,Hello
0.0,0.0,-0.13249765,0.43044737,-0.2749426,0.65167266,-0.42907587,0.7212868,-0.47374922,0.61527437,-0.44058788,0.24679813,-0.625301,0.28159955,-0.7283303,0.26666898,-0.8154348,0.25480297,-0.5128669,0.0040371586,-0.706488,0.031055631,-0.81276673,0.025918724,-0.905181,-0.003498576,-0.5710071,-0.22299618,-0.75048923,-0.1969854,-0.86772764,-0.16124086,-0.95883423,-0.18061976,-0.57907426,-0.4955169,-0.77188206,-0.47095665,-0.8628561,-0.4194118,-0.92641544,-0.37650296,Hello
0.0,0.0,-0.13850784,0.42731324,-0.28288063,0.63921803,-0.42856652,0.7041088,-0.47142234,0.60658425,-0.42675164,0.23419185,-0.6062721,0.26850897,-0.71261793,0.25459957,-0.8041665,0.23703499,-0.50114757,-0.004804958,-0.69227564,0.025746686,-0.8051952,0.020974433,-0.90193796,-0.0069898507,-0.56246907,-0.23236476,-0.74525344,-0.20224023,-0.863922,-0.1665124,-0.9536974,-0.17754646,-0.5763109,-0.5025082,-0.7675217,-0.4693075,-0.8615534,-0.4180665,-0.9297656,-0.368152,Hello
0.0,0.0,-0.14128381,0.40478104,-0.2843028,0.59714437,-0.41065523,0.66332996,-0.4449469,0.64118755,-0.4289938,0.22635165,-0.62285316,0.256174,-0.739933,0.2504936,-0.8368946,0.2581356,-0.49640054,-0.008028369,-0.699432,0.00849855,-0.8155568,0.005440043,-0.9122471,-0.0154216625,-0.546954,-0.23230696,-0.74029297,-0.22199163,-0.8714217,-0.18511826,-0.96833766,-0.19806382,-0.5569746,-0.5070138,-0.75420684,-0.48213091,-0.8545971,-0.42482904,-0.9241516,-0.38202587,Hello
0.0,0.0,-0.13111004,0.3612613,-0.2975792,0.55415964,-0.43690762,0.6246912,-0.4903933,0.62392175,-0.4649515,0.18729927,-0.6289223,0.19872949,-0.7403141,0.20974381,-0.8285854,0.22994679,-0.5224811,-0.04807837,-0.6942589,-0.043680947,-0.8015277,-0.027066598,-0.8901872,-0.014961027,-0.55774397,-0.27243474,-0.72873586,-0.27625975,-0.8533975,-0.22994415,-0.9390439,-0.20319292,-0.5584798,-0.5413948,-0.73787916,-0.53248864,-0.8470266,-0.46795958,-0.9212531,-0.38896364,Hello
0.0,0.0,-0.11271146,0.34097034,-0.25595886,0.5332376,-0.38138834,0.5965459,-0.4351717,0.5812077,-0.45011163,0.1953052,-0.62566465,0.1980883,-0.7306999,0.18684767,-0.82214,0.17925143,-0.50663716,-0.037702926,-0.6805186,-0.054835606,-0.78827125,-0.06591239,-0.8852771,-0.0942032,-0.5415462,-0.26025015,-0.7050451,-0.290241,-0.8331529,-0.269139,-0.9285989,-0.2735061,-0.5423746,-0.5235433,-0.716101,-0.5270332,-0.8239807,-0.4792042,-0.90926975,-0.41620728,Hello
0.0,0.0,-0.12027522,0.34760424,-0.3014527,0.53001136,-0.45340374,0.58246887,-0.5737332,0.57722676,-0.47027048,0.17480052,-0.6390072,0.17058125,-0.7369886,0.1596707,-0.8218298,0.15010193,-0.52127016,-0.053140234,-0.6899639,-0.06494042,-0.7913568,-0.072381705,-0.8760028,-0.08731578,-0.5428525,-0.26435116,-0.70579374,-0.29889458,-0.8348367,-0.2854367,-0.92449355,-0.28390673,-0.52990514,-0.5199799,-0.7030369,-0.5409805,-0.8087144,-0.51042026,-0.8902523,-0.45546782,Hello
0.0,0.0,-0.1010407,0.3036568,-0.2851954,0.40113333,-0.42197713,0.3761071,-0.4878722,0.348642,-0.49574488,0.07776767,-0.67737347,-0.06651038,-0.7908584,-0.1847882,-0.87382317,-0.29312786,-0.48408175,-0.09659222,-0.6624889,-0.26122746,-0.77410215,-0.3777615,-0.8661989,-0.49211183,-0.43958688,-0.24041149,-0.60007775,-0.40751475,-0.7084627,-0.51109755,-0.7813571,-0.6240842,-0.3650154,-0.37530744,-0.4978659,-0.5007242,-0.5724953,-0.58598053,-0.6232589,-0.6658763,Hello
0.0,0.0,-0.103632,0.28516003,-0.2746745,0.36390206,-0.41158167,0.32389063,-0.48518926,0.29094487,-0.4612149,0.036650106,-0.6226108,-0.04691832,-0.72682655,-0.12244971,-0.8043112,-0.19663796,-0.47658312,-0.16891618,-0.654222,-0.2636479,-0.76940495,-0.33114743,-0.8572191,-0.39772502,-0.46208742,-0.34528342,-0.63644665,-0.43930328,-0.7563709,-0.48556018,-0.84185916,-0.5387099,-0.41911072,-0.51103956,-0.5810832,-0.60036445,-0.6834335,-0.6265299,-0.76730204,-0.6412858,Hello
0.0,0.0,-0.13145566,0.31320685,-0.3140353,0.39384523,-0.45489025,0.37207443,-0.5247946,0.39958277,-0.47273853,0.069201164,-0.63871896,0.028428307,-0.74293935,-0.028101794,-0.8231298,-0.08184366,-0.49466744,-0.14177962,-0.68098843,-0.18117878,-0.7871878,-0.22321405,-0.87412685,-0.26369965,-0.4953478,-0.3323598,-0.6725015,-0.37845674,-0.7971176,-0.39203915,-0.8880018,-0.41920874,-0.4643854,-0.55076027,-0.62990737,-0.58195996,-0.7405388,-0.5713619,-0.8360711,-0.5486212,Hello
0.0,0.0,-0.15388323,0.31069246,-0.33731085,0.3635206,-0.46855345,0.31444722,-0.5043693,0.24197455,-0.45046923,0.03477301,-0.606006,-0.016155688,-0.7153671,-0.070883885,-0.79499084,-0.12382827,-0.470442,-0.16838582,-0.6653013,-0.228047,-0.7791719,-0.27530116,-0.87111634,-0.32447186,-0.47709978,-0.3467938,-0.65913475,-0.40610504,-0.7887389,-0.4225329,-0.8842885,-0.45867074,-0.45483932,-0.5564759,-0.6242394,-0.5994351,-0.7292887,-0.59019274,-0.82373196,-0.5669795,Hello
0.0,0.0,-0.15653451,0.31571108,-0.34249184,0.36829385,-0.47498044,0.309331,-0.52190995,0.27006936,-0.46884236,0.034797948,-0.6322771,-0.01987126,-0.7453508,-0.082229845,-0.82818055,-0.14085758,-0.48375016,-0.16135547,-0.6844746,-0.21775983,-0.79677063,-0.267469,-0.88902986,-0.31808963,-0.48507673,-0.33696344,-0.6732851,-0.39447436,-0.8047924,-0.40727717,-0.89770085,-0.43959412,-0.45683652,-0.5452696,-0.62742454,-0.5780904,-0.7376827,-0.5679327,-0.8332086,-0.55295867,Hello
0.0,0.0,-0.15051086,0.30720088,-0.3267311,0.359922,-0.46684983,0.3088246,-0.52152973,0.26375276,-0.45785388,0.03779871,-0.6159388,-0.0055449773,-0.7230415,-0.0628989,-0.8006582,-0.124690436,-0.48154098,-0.15726085,-0.67726004,-0.21457931,-0.7870803,-0.26519403,-0.87851197,-0.3202572,-0.48617232,-0.33515945,-0.672365,-0.39345455,-0.80237675,-0.4081112,-0.8955461,-0.44496873,-0.45876187,-0.54322517,-0.6292353,-0.5737021,-0.7395665,-0.56322086,-0.8341207,-0.5507876,Hello
0.0,0.0,-0.1536606,0.31099305,-0.34601575,0.3629793,-0.48896655,0.30748785,-0.5456444,0.29550788,-0.47793096,0.03231314,-0.6463084,-0.015961297,-0.7547285,-0.07369622,-0.83419603,-0.13209349,-0.4912547,-0.15952851,-0.69037646,-0.20764795,-0.801305,-0.25286517,-0.88891983,-0.29960507,-0.49021828,-0.33317447,-0.67950344,-0.38359448,-0.81185836,-0.39455196,-0.9050227,-0.42536324,-0.46126688,-0.53814536,-0.6294117,-0.56668377,-0.74159634,-0.55423576,-0.8362814,-0.5393186,Hello
0.0,0.0,-0.14492142,0.30312765,-0.3278907,0.36101696,-0.4721441,0.3079634,-0.53389025,0.29037204,-0.48048908,0.034697916,-0.6500945,-0.015271718,-0.75333893,-0.07846136,-0.82837576,-0.14297636,-0.49666217,-0.15845427,-0.6971006,-0.21161741,-0.8043059,-0.26346585,-0.888379,-0.31574976,-0.4966423,-0.3329205,-0.68622786,-0.38574624,-0.8141224,-0.3981297,-0.9027607,-0.43014327,-0.4651348,-0.5366206,-0.636716,-0.56412894,-0.7482804,-0.55102396,-0.83968556,-0.53618485,Hello
0.0,0.0,-0.14961194,0.29998982,-0.33730692,0.3611918,-0.47955206,0.31428498,-0.5463468,0.29521027,-0.4872788,0.030773636,-0.6494184,-0.017010642,-0.75432277,-0.07490522,-0.830559,-0.13362342,-0.50013566,-0.16212417,-0.6988825,-0.21608312,-0.80360353,-0.266444,-0.8854076,-0.31608048,-0.49874425,-0.33747175,-0.68906933,-0.38807654,-0.81272036,-0.4018613,-0.89975196,-0.4364017,-0.46898872,-0.540621,-0.64428794,-0.55982816,-0.75275254,-0.5464797,-0.84383297,-0.53470457,Hello
0.0,0.0,-0.14982218,0.30236167,-0.33189365,0.36447465,-0.47391865,0.32241902,-0.5483684,0.3098276,-0.4957431,0.03145102,-0.6668468,-0.019512199,-0.7682703,-0.082080565,-0.8430615,-0.14709987,-0.50402474,-0.15963402,-0.7053126,-0.20971353,-0.8082781,-0.25948673,-0.8871977,-0.30641705,-0.49688765,-0.33297896,-0.6874306,-0.38516507,-0.81386757,-0.3984813,-0.8996315,-0.42633715,-0.45984945,-0.53779954,-0.6328546,-0.56218284,-0.7466046,-0.5504975,-0.8433411,-0.53737867,Hello
0.0,0.0,-0.1524535,0.30301264,-0.34241652,0.37070334,-0.48318985,0.32678854,-0.55131507,0.29328284,-0.51009023,0.04492883,-0.68809766,-0.00484041,-0.79073817,-0.07404961,-0.86275333,-0.14437196,-0.52080065,-0.14766045,-0.7255852,-0.19622609,-0.82327014,-0.24859634,-0.89956456,-0.3011596,-0.51499337,-0.3208589,-0.70788705,-0.37530816,-0.8252697,-0.38863826,-0.90579027,-0.42061824,-0.47724006,-0.52395934,-0.6521964,-0.5555522,-0.75506675,-0.5491502,-0.8404466,-0.54189444,Hello
0.0,0.0,-0.1538523,0.29911333,-0.35708633,0.38343114,-0.50798607,0.3372322,-0.5404331,0.28791884,-0.50604707,0.051298175,-0.6846902,0.015332191,-0.78834146,-0.04254597,-0.863649,-0.10564599,-0.51903814,-0.14454584,-0.712886,-0.18683976,-0.81637716,-0.23383151,-0.89824146,-0.28471217,-0.5127976,-0.32183862,-0.6932795,-0.3693442,-0.8160957,-0.38257757,-0.9007516,-0.41134417,-0.4767413,-0.5237829,-0.6455338,-0.5513203,-0.7544802,-0.5428466,-0.845877,-0.53337795,Hello
0.0,0.0,-0.14914931,0.3085188,-0.3567851,0.41794133,-0.519959,0.39278236,-0.62328744,0.3664368,-0.50696397,0.1155185,-0.6803716,0.06729949,-0.7913673,0.011416828,-0.87658364,-0.037196502,-0.5259331,-0.08648897,-0.7178923,-0.14129287,-0.8322633,-0.18318251,-0.9231505,-0.2244924,-0.5198457,-0.27553198,-0.70131075,-0.32916337,-0.83449525,-0.3493043,-0.9269599,-0.37516057,-0.48251432,-0.49823186,-0.6529409,-0.534681,-0.76398253,-0.52728504,-0.8516828,-0.50326586,Hello
0.0,0.0,-0.1411462,0.3022651,-0.3393333,0.42372882,-0.49559164,0.42304167,-0.5481621,0.40944663,-0.5252635,0.086764485,-0.70672673,0.039856315,-0.8117426,-0.0114585385,-0.8929111,-0.060601838,-0.5406519,-0.11497386,-0.73088646,-0.16443145,-0.83914757,-0.20218123,-0.9295985,-0.24144001,-0.5313536,-0.30100825,-0.7132599,-0.34758237,-0.8375236,-0.35458,-0.92793757,-0.37273583,-0.4895118,-0.5126058,-0.6623491,-0.53923523,-0.77357185,-0.52441543,-0.86322194,-0.5039014,Hello
0.0,0.0,-0.12702745,0.29070807,-0.33981106,0.41988757,-0.510431,0.38877738,-0.556559,0.2670617,-0.49337998,0.0842196,-0.6660962,0.0421608,-0.77684695,0.011091279,-0.8649506,-0.023973055,-0.51211965,-0.11510199,-0.691306,-0.16362418,-0.8070024,-0.19398803,-0.8994748,-0.23189974,-0.5073328,-0.31227607,-0.6831098,-0.35401252,-0.81628066,-0.3691783,-0.9097462,-0.39167702,-0.47574708,-0.53546256,-0.64819944,-0.5607366,-0.7633484,-0.54705715,-0.85321426,-0.5215604,Hello
0.0,0.0,-0.121185854,0.32777423,-0.3204206,0.47894365,-0.4880295,0.45967096,-0.5500749,0.36117408,-0.4977826,0.13670893,-0.67893535,0.09869601,-0.79508203,0.05169744,-0.8847373,0.0022789186,-0.5231641,-0.07275153,-0.7151105,-0.101931214,-0.82429624,-0.13550645,-0.906191,-0.17447774,-0.5255041,-0.2718031,-0.7120393,-0.29948193,-0.8384302,-0.30384785,-0.9216404,-0.3190205,-0.49649772,-0.4984682,-0.67800605,-0.5132026,-0.79479766,-0.49225459,-0.8863553,-0.46300563,Hello
0.0,0.0,-0.13464521,0.33508095,-0.32728168,0.47709906,-0.48066112,0.45734304,-0.5368417,0.37804228,-0.50130236,0.12329584,-0.67508316,0.08948039,-0.7861692,0.062549934,-0.8750463,0.040875133,-0.5238058,-0.09151274,-0.7158653,-0.1294656,-0.82775366,-0.14711991,-0.9128324,-0.16657254,-0.52263564,-0.29016393,-0.70941126,-0.31985593,-0.8393577,-0.307944,-0.9231918,-0.3141951,-0.49309516,-0.51748747,-0.6719978,-0.53833133,-0.78983146,-0.51058227,-0.879324,-0.4762239,Hello
0.0,0.0,-0.11517969,0.31101462,-0.30689138,0.44139194,-0.46273044,0.42795447,-0.49912873,0.3726599,-0.5059295,0.11124669,-0.6759889,0.07766679,-0.7836356,0.04320148,-0.8678206,0.00981717,-0.53239995,-0.099443935,-0.7181608,-0.14183477,-0.82163525,-0.17621642,-0.8978892,-0.20845407,-0.53044873,-0.29458767,-0.71045756,-0.32909214,-0.8321058,-0.32804674,-0.911809,-0.3369874,-0.49466887,-0.51621205,-0.6751626,-0.53771335,-0.7889607,-0.51321924,-0.87967974,-0.47556654,Hello
0.0,0.0,-0.115349635,0.3367553,-0.2946181,0.47707772,-0.44221547,0.4766584,-0.5028498,0.42208448,-0.48047647,0.12408481,-0.6532991,0.10290672,-0.767819,0.08382797,-0.86129344,0.06881297,-0.5135287,-0.08269871,-0.69764537,-0.10456376,-0.8141961,-0.111303486,-0.90914935,-0.12153363,-0.52442056,-0.28595042,-0.71054715,-0.30404314,-0.8412964,-0.2866614,-0.9317597,-0.27830952,-0.5080644,-0.52069604,-0.6883733,-0.52920854,-0.804319,-0.4958727,-0.8932183,-0.4496231,Hello
0.0,0.0,-0.11256663,0.34268358,-0.3025824,0.4406279,-0.43755305,0.40650585,-0.47466096,0.3389051,-0.47550896,0.10998847,-0.6419615,0.093697965,-0.7451705,0.06917038,-0.82278204,0.047246706,-0.51565737,-0.108147085,-0.7075943,-0.12698814,-0.8050423,-0.14833517,-0.8772473,-0.17456284,-0.5349712,-0.3062108,-0.7225528,-0.32430732,-0.84143984,-0.30965984,-0.9256826,-0.32052475,-0.5211635,-0.532911,-0.6940547,-0.5328327,-0.79872334,-0.5015023,-0.8865495,-0.46263376,Hello
0.0,0.0,-0.13515334,0.33719906,-0.31771022,0.4394248,-0.44854513,0.42681396,-0.50197476,0.3914834,-0.48110452,0.115102544,-0.64689016,0.097329974,-0.7529273,0.0653209,-0.832514,0.03817091,-0.5138448,-0.094760954,-0.7078979,-0.12319525,-0.80719703,-0.1500352,-0.8859067,-0.18304822,-0.52802813,-0.28558663,-0.71699214,-0.31252402,-0.83622116,-0.30514586,-0.9216021,-0.32672545,-0.5152809,-0.50370526,-0.69033545,-0.51694787,-0.7984391,-0.48858497,-0.8892984,-0.45732754,Hello
0.0,0.0,-0.12909772,0.3306715,-0.3287847,0.4348371,-0.48842975,0.39910445,-0.5423408,0.33759955,-0.4945959,0.10909772,-0.6656915,0.08884514,-0.7749959,0.057860978,-0.86050487,0.02497309,-0.52111334,-0.102325514,-0.7193133,-0.13742785,-0.8274267,-0.17351712,-0.91916066,-0.21219383,-0.52351415,-0.2912973,-0.7109617,-0.32360098,-0.83624053,-0.32495716,-0.9257889,-0.34908062,-0.49364775,-0.51271147,-0.6691794,-0.52322155,-0.78147745,-0.49954614,-0.8793822,-0.4761166,Hello
0.0,0.0,-0.121740885,0.30532473,-0.32220808,0.39893082,-0.4882161,0.3643789,-0.5706563,0.30906713,-0.50849515,0.094948374,-0.685023,0.06096788,-0.79066217,0.017706323,-0.8704428,-0.031029308,-0.5309929,-0.10289435,-0.72249705,-0.13248716,-0.8272386,-0.1758169,-0.91313726,-0.22153543,-0.52851516,-0.28565052,-0.712235,-0.31135136,-0.8362572,-0.3232752,-0.9260748,-0.3497278,-0.49592736,-0.49669403,-0.6686163,-0.50508946,-0.7841404,-0.48768073,-0.8826316,-0.47006544,Hello
0.0,0.0,-0.12705481,0.31480956,-0.3160423,0.41229245,-0.48121557,0.38019818,-0.5729322,0.33955374,-0.49528453,0.093115635,-0.6643811,0.06482602,-0.774266,0.027540363,-0.8595193,-0.015538667,-0.5256072,-0.10520317,-0.72346866,-0.13870741,-0.8334116,-0.18047266,-0.91792715,-0.22734386,-0.53002036,-0.2896769,-0.71952015,-0.31762052,-0.8462923,-0.33023858,-0.9322173,-0.36189908,-0.503958,-0.50120944,-0.6760838,-0.5102554,-0.787825,-0.49227503,-0.87883997,-0.47598788,Hello
0.0,0.0,-0.13486105,0.32375357,-0.3349713,0.41271573,-0.50268334,0.37194848,-0.59289134,0.3301381,-0.5054219,0.10344778,-0.6769907,0.07316869,-0.78678054,0.02967731,-0.8697912,-0.018605767,-0.5325969,-0.10005835,-0.7346723,-0.13411309,-0.84461534,-0.17617509,-0.93049365,-0.22058412,-0.53241104,-0.28047493,-0.72468185,-0.31298292,-0.85220754,-0.32081482,-0.93773574,-0.34734955,-0.4991989,-0.490737,-0.67380166,-0.50361747,-0.7884784,-0.48241973,-0.8836595,-0.46091348,Hello
0.0,0.0,-0.14175011,0.3150161,-0.34676787,0.39291376,-0.5036842,0.36353964,-0.57773536,0.3349836,-0.5105259,0.08655652,-0.68088585,0.059532728,-0.789491,0.022854406,-0.8732635,-0.019311495,-0.5317566,-0.10512451,-0.72731614,-0.13605651,-0.83635575,-0.1749762,-0.9280293,-0.21824642,-0.53082037,-0.28339496,-0.72145635,-0.31377342,-0.8478628,-0.32101628,-0.93733895,-0.34841883,-0.5024129,-0.49116313,-0.6747032,-0.5017928,-0.786787,-0.48410386,-0.88120776,-0.46724236,Hello
0.0,0.0,-0.13655138,0.29791364,-0.32609126,0.38599586,-0.47810975,0.35973507,-0.57663935,0.34807536,-0.521215,0.094020754,-0.6994198,0.058138963,-0.80541456,0.010764934,-0.8855168,-0.0434686,-0.5387751,-0.10001497,-0.7409642,-0.13614757,-0.84926486,-0.18163137,-0.9343113,-0.22828062,-0.53063315,-0.27283132,-0.7221844,-0.31063968,-0.8475468,-0.32353646,-0.93624765,-0.35134065,-0.4896423,-0.4690533,-0.66186965,-0.48957285,-0.7736445,-0.47721028,-0.8701615,-0.4622473,Hello
0.0,0.0,-0.1523663,0.2846007,-0.35831994,0.3538887,-0.5136069,0.31142673,-0.610375,0.3020584,-0.52268076,0.073595524,-0.69365114,0.045857016,-0.7984113,0.003362362,-0.87846816,-0.04412838,-0.5403071,-0.11358751,-0.7446939,-0.14749746,-0.8523074,-0.19004597,-0.93502635,-0.22890934,-0.5316341,-0.2783978,-0.72631747,-0.31959465,-0.84954596,-0.3302976,-0.9346458,-0.35558018,-0.48866984,-0.4746097,-0.65979165,-0.49329287,-0.7685075,-0.47753894,-0.86250126,-0.45957416,Hello
0.0,0.0,-0.14432102,0.2745444,-0.34787068,0.34912595,-0.508938,0.32403475,-0.6221085,0.33686352,-0.52478385,0.07158093,-0.69948125,0.034317132,-0.80144453,-0.013876137,-0.8829485,-0.06985107,-0.5394334,-0.110466436,-0.7386555,-0.15635288,-0.8475915,-0.20259652,-0.9305652,-0.25141203,-0.5250186,-0.27951854,-0.7159906,-0.31936657,-0.8409674,-0.3361575,-0.93287337,-0.36020452,-0.47761372,-0.46606043,-0.64920914,-0.4872461,-0.760814,-0.47708604,-0.8560689,-0.46251678,Hello
0.0,0.0,-0.14699653,0.26981556,-0.34533116,0.34160715,-0.5040723,0.31472063,-0.6204392,0.3281772,-0.53764814,0.052489776,-0.71819144,0.0035339943,-0.82424015,-0.053783797,-0.90780336,-0.11640822,-0.5451464,-0.1310018,-0.73985285,-0.18015562,-0.84928244,-0.22535442,-0.9370587,-0.27307427,-0.52400255,-0.29493234,-0.7129971,-0.33969456,-0.83241767,-0.35882702,-0.92283696,-0.38519084,-0.46870106,-0.47346947,-0.6440306,-0.4966195,-0.75394255,-0.48941702,-0.8488037,-0.47595274,Hello
0.0,0.0,-0.15055826,0.2582486,-0.34865105,0.3318678,-0.49407688,0.30716032,-0.58591056,0.27993253,-0.53152084,0.035335314,-0.7045776,-0.012627029,-0.8149862,-0.057963878,-0.9037289,-0.1036419,-0.5366004,-0.14301907,-0.7342477,-0.19805917,-0.84684885,-0.23386994,-0.9411156,-0.2663526,-0.515348,-0.30658945,-0.7071947,-0.36070433,-0.82929665,-0.37510478,-0.9209631,-0.3896498,-0.46175924,-0.4861781,-0.63672185,-0.516782,-0.7506999,-0.508402,-0.8494956,-0.48772436,Hello
0.0,0.0,-0.15643127,0.25014225,-0.3676628,0.3210915,-0.51852727,0.2980509,-0.6146195,0.29469544,-0.5528262,0.04047137,-0.7320016,-0.023047248,-0.84477526,-0.07398289,-0.93573666,-0.11825254,-0.54933435,-0.13899,-0.73893046,-0.20498799,-0.8475903,-0.24857812,-0.93596685,-0.28207314,-0.5173378,-0.30247143,-0.705586,-0.36626026,-0.8247163,-0.38817018,-0.9140866,-0.405519,-0.45540646,-0.4791054,-0.6286028,-0.5220738,-0.743262,-0.5203591,-0.8414749,-0.5047673,Hello
0.0,0.0,-0.14447153,0.21907765,-0.37345657,0.2774754,-0.5331693,0.23551896,-0.59333247,0.22731768,-0.55204904,-0.018838238,-0.72278523,-0.090104796,-0.81855994,-0.12474269,-0.88374627,-0.14626826,-0.5387297,-0.18312746,-0.7214675,-0.2553882,-0.8273997,-0.27624106,-0.9042077,-0.27964416,-0.49846262,-0.33390972,-0.6868202,-0.40188187,-0.81353045,-0.41695023,-0.9066101,-0.42196932,-0.4298589,-0.4988313,-0.60565615,-0.5617754,-0.7267096,-0.5664197,-0.8300322,-0.54605144,Hello
0.0,0.0,-0.15554838,0.21029797,-0.3664384,0.24541374,-0.508552,0.20472416,-0.59281325,0.20790382,-0.53103167,-0.025604868,-0.70307386,-0.09310217,-0.79759705,-0.14713348,-0.86473095,-0.19681278,-0.52247703,-0.1888183,-0.70717436,-0.26440322,-0.8079663,-0.3074008,-0.8888255,-0.3386435,-0.48624405,-0.33956695,-0.6716423,-0.4131094,-0.79123914,-0.44545418,-0.881438,-0.47229972,-0.41816095,-0.503668,-0.583217,-0.5647859,-0.6932365,-0.57807475,-0.7874746,-0.57318175,Hello
0.0,0.0,-0.16923374,0.20251663,-0.37285766,0.21095186,-0.5077789,0.14319976,-0.60345674,0.10811628,-0.5124652,-0.07796805,-0.6741357,-0.17325348,-0.76333225,-0.25062248,-0.83292764,-0.32704732,-0.49775487,-0.23265511,-0.67483926,-0.33797973,-0.7754323,-0.41818446,-0.8569026,-0.49148953,-0.4527507,-0.35961476,-0.6284645,-0.46205607,-0.7351347,-0.520787,-0.816019,-0.5780251,-0.37621805,-0.49105975,-0.5330522,-0.5628108,-0.6266247,-0.5961587,-0.7109773,-0.62197846,Hello
0.0,0.0,-0.1842015,0.18484029,-0.37754077,0.1848269,-0.5111604,0.111525096,-0.61149085,0.07855743,-0.5161688,-0.08565216,-0.6792037,-0.17464045,-0.7640178,-0.2513048,-0.8329533,-0.33177593,-0.49950472,-0.2339092,-0.6814718,-0.33698013,-0.77964234,-0.4149382,-0.85987514,-0.48997086,-0.4568106,-0.352746,-0.6310122,-0.45398608,-0.74015987,-0.5109385,-0.82298976,-0.5680562,-0.38081804,-0.4790508,-0.53679776,-0.55258554,-0.6361998,-0.58490837,-0.7270907,-0.61354536,Hello
